Card ID,Card Name,Card Type
10248389,Cyber Blader,Fusion Monster
6400512,Cyber Commander,Normal Monster
39439590,Cyber Dinosaur,Effect Monster
70095154,Cyber Dragon,Effect Monster
23893227,Cyber Dragon Core,Effect Monster
59281922,Cyber Dragon Drei,Effect Monster
56364287,Cyber Dragon Herz,Effect Monster
10443957,Cyber Dragon Infinity,XYZ Monster
1142880,Cyber Dragon Nachster,Effect Monster
58069384,Cyber Dragon Nova,XYZ Monster
46724542,Cyber Dragon Sieger,Link Monster
29975188,Cyber Dragon Vier,Effect Monster
5373478,Cyber Dragon Zwei,Effect Monster
28053106,Cyber Egg Angel,Effect Monster
33093439,Cyber Eltanin,Effect Monster
60600126,Cyber Emergency,Spell Card
1546123,Cyber End Dragon,Fusion Monster
38265153,Cyber Energy Shock,Spell Card
91663373,Cyber Esper,Effect Monster
82315403,Cyber Eternity Dragon,Fusion Monster
30655537,Cyber Falcon,Normal Monster
76763417,Cyber Gymnast,Effect Monster
80316585,Cyber Harpie Lady,Effect Monster
34124316,Cyber Jar,Flip Effect Monster
76986005,Cyber Kirin,Effect Monster
35050257,Cyber Larva,Effect Monster
4162088,Cyber Laser Dragon,Effect Monster
12670770,Cyber Network,Trap Card
64268668,Cyber Ogre,Effect Monster
37057012,Cyber Ogre 2,Fusion Monster
30042158,Cyber Ouroboros,Effect Monster
76103404,Cyber Petit Angel,Effect Monster
29719112,Cyber Pharos,Effect Monster
3370104,Cyber Phoenix,Effect Monster
2158562,Cyber Prima,Effect Monster
39978267,Cyber Raider,Effect Monster
86686671,Cyber Repair Plant,Spell Card
33041277,Cyber Revsystem,Spell Card
89112729,Cyber Saurus,Fusion Monster
90440725,Cyber Shadow Gardna,Trap Card
32393580,Cyber Shark,Effect Monster
63224564,Cyber Shield,Spell Card
63261835,Cyber Slash Harpie Lady,Synchro Monster
44865098,Cyber Soldier,Normal Monster
75559356,Cyber Soldier of Darkworld,Normal Monster
63477921,Cyber Summon Blaster,Trap Card
49375719,Cyber Tutu,Effect Monster
42600274,Cyber Tutubon,Effect Monster
74157028,Cyber Twin Dragon,Fusion Monster
3657444,Cyber Valley,Effect Monster
69015963,Cyber-Stein,Effect Monster
48766543,Cyber-Tech Alligator,Normal Monster
45078193,Cyberdark Cannon,Effect Monster
82562802,Cyberdark Claw,Effect Monster
40418351,Cyberdark Dragon,Fusion Monster
77625948,Cyberdark Edge,Effect Monster
41230939,Cyberdark Horn,Effect Monster
80033124,Cyberdark Impact!,Spell Card
44352516,Cyberdark Inferno,Spell Card
3019642,Cyberdark Keel,Effect Monster
18967507,Cyberdarkness Dragon,Fusion Monster
55704856,Cyberload Fusion,Spell Card
96428622,Cybernetic Cyclopean,Effect Monster
58199906,Cybernetic Fusion Support,Spell Card
92773018,Cybernetic Hidden Technology,Trap Card
59023523,Cybernetic Magician,Effect Monster
82428674,Cybernetic Overflow,Trap Card
18597560,Cybernetic Revolution,Trap Card
47295267,Cybernetic Zone,Spell Card
37007105,Cybersal Cyclone,Spell Card
89238128,Cyberse Accelerator,Link Monster
91269402,Cyberse Beacon,Trap Card
42717221,Cyberse Clock Dragon,Fusion Monster
14505685,Cyberse Converter,Effect Monster
60279710,Cyberse Enchanter,Link Monster
645087,Cyberse Gadget,Effect Monster
25200959,Cyberse Integrator,Synchro Monster
24731391,Cyberse Magician,Ritual Effect Monster
63533837,Cyberse Quantum Dragon,Synchro Monster
56337500,Cyberse Reminder,XYZ Monster
86784733,Cyberse Synchron,Tuner Monster
46104361,Cyberse White Hat,Effect Monster
52698008,Cyberse Wicckid,Link Monster
11674673,Cyberse Witch,Link Monster
36033786,Cyberse Wizard,Effect Monster
51020079,Cyborg Doctor,Effect Monster
34614910,Cyclamen the Rikka Fairy,Effect Monster
32828635,Cycle of the World,Spell Card
5494820,Cyclon Laser,Spell Card
22147147,Cyclone Blade,Spell Card
29612557,Cyclone Boomerang,Spell Card
45945685,Cycroid,Normal Monster
43839002,Cynet Backdoor,Spell Card
4433488,Cynet Cascade,Trap Card
60018643,Cynet Codec,Spell Card
7403341,Cynet Conflict,Trap Card
77449773,Cynet Crosswipe,Spell Card
65801012,Cynet Fusion,Spell Card
57160136,Cynet Mining,Spell Card
34010534,Cynet Optimization,Spell Card
73558460,Cynet Recovery,Spell Card
36368606,Cynet Refresh,Trap Card
19943114,Cynet Regression,Trap Card
34767865,Cynet Ritual,Spell Card
42461852,Cynet Storm,Spell Card
61583217,Cynet Universe,Spell Card
43405287,D - Chain,Trap Card
8698851,D - Counter,Trap Card
74329404,D - Formation,Spell Card
9201964,D - Fortune,Trap Card
62868900,D - Shield,Trap Card
89899996,D - Spirit,Spell Card
48032131,D - Tactics,Trap Card
99075257,D - Time,Trap Card
99357565,D Cubed,Effect Monster
79279397,D-Boyz,Flip Effect Monster
26841274,D-Fusion,Trap Card
81057959,D. Human,Normal Monster
2833249,D. Tribe,Trap Card
9910360,D.3.S. Frog,Fusion Monster
70074904,D.D. Assailant,Effect Monster
60912752,D.D. Borderline,Spell Card
48148828,D.D. Crazy Beast,Effect Monster
24508238,D.D. Crow,Effect Monster
33423043,D.D. Designator,Spell Card
44792253,D.D. Destroyer,Effect Monster
8628798,D.D. Dynamite,Trap Card
80208158,D.D. Esper Star Sparrow,Effect Monster
52702748,D.D. Guide,Effect Monster
15574615,D.D. Jet Iron,Effect Monster
75991479,D.D. Patrol Plane,Effect Monster
3773196,D.D. Scout Plane,Effect Monster
89015998,D.D. Seeker,Effect Monster
16638212,D.D. Sprite,Tuner Monster
48092532,D.D. Survivor,Effect Monster
51701885,D.D. Telepon,Effect Monster
86498013,D.D. Trainer,Normal Monster
5606466,D.D. Trap Hole,Trap Card
95291684,D.D. Unicorn Knight,Effect Monster
37043180,D.D. Warrior,Effect Monster
7572887,D.D. Warrior Lady,Effect Monster
82112775,D.D.M. - Different Dimension Master,Effect Monster
9622164,D.D.R. - Different Dimension Reincarnation,Spell Card
36614113,D/D Ark,Pendulum Effect Monster
19808608,D/D Berfomet,Effect Monster
39153655,D/D Cerberus,Pendulum Effect Monster
32349062,D/D Dog,Pendulum Effect Monster
55415564,D/D Evil,Pendulum Effect Monster
33334269,D/D Ghost,Tuner Monster
19580308,D/D Lamia,Tuner Monster
12822541,D/D Lilith,Effect Monster
72291412,D/D Necro Slime,Effect Monster
48210156,D/D Nighthowl,Tuner Monster
72181263,D/D Orthros,Pendulum Tuner Effect Monster
32146097,D/D Pandora,Effect Monster
17979378,D/D Proud Chevalier,Pendulum Effect Monster
81571633,D/D Proud Ogre,Pendulum Effect Monster
8643186,D/D Recruits,Trap Card
71069715,D/D Reroll,Trap Card
46796664,D/D Savant Copernicus,Pendulum Effect Monster
74605254,D/D Savant Galilei,Pendulum Effect Monster
11609969,D/D Savant Kepler,Pendulum Effect Monster
19302550,D/D Savant Newton,Pendulum Effect Monster
46035545,D/D Savant Nikola,Pendulum Effect Monster
41546,D/D Savant Thomas,Pendulum Effect Monster
45206713,D/D Swirl Slime,Effect Monster
59123937,D/D Vice Typhon,Effect Monster
9024198,D/D/D Abyss King Gilgamesh,Link Monster
83303851,D/D/D Chaos King Apocalypse,Pendulum Effect Monster
811734,D/D/D Contract Change,Trap Card
44852429,D/D/D Cursed King Siegfried,Synchro Monster
21686473,D/D/D Destiny King Zero Laplace,Pendulum Effect Monster
47198668,D/D/D Doom King Armageddon,Pendulum Effect Monster
56619314,D/D/D Dragon King Pendragon,Effect Monster
8463720,D/D/D Dragonbane King Beowulf,Fusion Monster
15939229,D/D/D Duo-Dawn King Kali Yuga,XYZ Monster
25857977,D/D/D Eulogy King Vice Requiem,Pendulum Effect Monster
16006416,D/D/D Flame High King Genghis,Fusion Monster
74583607,D/D/D Flame King Genghis,Fusion Monster
6766208,D/D/D Gust High King Alexander,Synchro Monster
987311,D/D/D Gust King Alexander,Synchro Monster
72648577,D/D/D Human Resources,Trap Card
71612253,D/D/D Marksman King Tell,XYZ Monster
74069667,D/D/D Oblivion King Abyss Ragnarok,Pendulum Effect Monster
82956492,D/D/D Oracle King d'Arc,Fusion Monster
92536468,D/D/D Rebel King Leonidas,Pendulum Effect Monster
51497409,D/D/D Stone King Darius,XYZ Monster
72402069,D/D/D Super Doom King Bright Armageddon,Synchro Pendulum Effect Monster
18897163,D/D/D Super Doom King Dark Armageddon,XYZ Pendulum Effect Monster
84569886,D/D/D Super Doom King Purple Armageddon,Pendulum Effect Fusion Monster
76029419,D/D/D Supersight King Zero Maxwell,Pendulum Effect Monster
44186624,D/D/D Supreme King Kaiser,Effect Monster
79559912,D/D/D Wave High King Caesar,XYZ Monster
3758046,D/D/D Wave King Caesar,XYZ Monster
27873305,D/D/D Wave Oblivion King Caesar Ragnarok,Fusion Monster
71249758,D2 Shield,Trap Card
50696588,Dai Dance,Trap Card
41090784,Dai-sojo of the Ice Barrier,Effect Monster
10755984,Daigusto Eguls,Synchro Monster
581014,Daigusto Emeral,XYZ Monster
34109611,Daigusto Falcos,Synchro Monster
84766279,Daigusto Gulldos,Synchro Monster
2766877,Daigusto Phoenix,XYZ Monster
29552709,Daigusto Sphreez,Synchro Monster
42542842,,Dakki,, the Graceful Mayakashi,,Tuner Monster
44584775,Damage = Reptile,Trap Card
28378427,Damage Condenser,Trap Card
95448692,Damage Diet,Trap Card
60741115,Damage Eater,Effect Monster
87106146,Damage Gate,Trap Card
50613779,Damage Mage,Effect Monster
46031686,Damage Polarizer,Trap Card
35268887,Damage Translation,Trap Card
98535702,Damage Vaccine Omega MAX,Trap Card
59546528,Dance Princess of the Ice Barrier,Effect Monster
52738610,Dance Princess of the Nekroz,Effect Monster
33298291,Dances with Beasts,Trap Card
59983499,Dancing Elf,Normal Monster
90925163,Dancing Fairy,Effect Monster
15341821,Dandylion,Effect Monster
43316238,Danger! Bigfoot!,Effect Monster
16209941,Danger! Chupacabra!,Effect Monster
23213239,Danger! Disaster!,Spell Card
26302107,Danger! Dogman!,Effect Monster
57433966,Danger! Excitement! Mystery!,Spell Card
83928661,Danger! Feets of Strength!,Spell Card
52350806,Danger! Mothman!,Effect Monster
70711847,Danger! Nessie!,Effect Monster
83518674,Danger! Ogopogo!,Effect Monster
25140659,Danger! Response Team,Spell Card
90807199,Danger! Thunderbird!,Effect Monster
15083304,Danger! Zone,Trap Card
43694650,Danger!? Jackalope?,Effect Monster
99745551,Danger!? Tsuchinoko?,Effect Monster
58468105,Dangerous Frightfur Nightmary,Fusion Monster
76895648,Dangerous Machine Type-6,Spell Card
48588176,Danipon,Effect Monster
66192538,Danmari @Ignister,Effect Monster
18386170,,Dante,, Pilgrim of the Burning Abyss,,Fusion Monster
83531441,,Dante,, Traveler of the Burning Abyss,,XYZ Monster
97001138,Dark Advance,Trap Card
34479658,Dark Alligator,Effect Monster
28593329,Dark Angel,Effect Monster
95685352,Dark Anthelion Dragon,XYZ Pendulum Effect Monster
65192027,Dark Armed Dragon,Effect Monster
78144171,,Dark Armed,, the Dragon of Annihilation,,XYZ Monster
72520073,Dark Artist,Effect Monster
41949033,Dark Assailant,Normal Monster
80071763,Dark Balter the Terrible,Fusion Monster
67049542,Dark Bat,Normal Monster
81034083,Dark Beckoning Beast,Effect Monster
11321183,Dark Blade,Normal Monster
57784563,Dark Blade the Captain of the Evil World,Effect Monster
86805855,Dark Blade the Dragon Knight,Fusion Monster
77538567,Dark Bribe,Trap Card
44341034,Dark Bug,Effect Monster
49702428,Dark Burning Attack,Spell Card
75190122,Dark Burning Magic,Spell Card
12071500,Dark Calling,Spell Card
8634636,Dark Cat with White Tail,Flip Effect Monster
33875961,Dark Catapulter,Effect Monster
73452089,Dark Cavalry,Fusion Monster
32344688,Dark Chimera,Normal Monster
53527835,Dark City,Spell Card
1804528,Dark Coffin,Trap Card
37209439,Dark Contract with Errors,Trap Card
60168186,Dark Contract with the Entities,Spell Card
9030160,Dark Contract with the Eternal Darkness,Trap Card
46372010,Dark Contract with the Gate,Spell Card
73360025,Dark Contract with the Swamp King,Spell Card
9765723,Dark Contract with the Witch,Trap Card
45974017,Dark Contract with the Yamimakai,Spell Card
70231910,Dark Core,Spell Card
91596726,Dark Crusader,Effect Monster
3701074,Dark Cure,Trap Card
65824822,Dark Deal,Trap Card
70187958,Dark Desertapir,Effect Monster
78053598,Dark Designator,Spell Card
31919988,Dark Diviner,Synchro Monster
62312469,Dark Doriado,Pendulum Effect Monster
18803791,Dark Dragon Ritual,Spell Card
65287621,Dark Driceratops,Effect Monster
89111398,Dark Dust Spirit,Spirit Monster
81755371,Dark Effigy,Effect Monster
21417692,Dark Elf,Effect Monster
88643579,Dark End Dragon,Synchro Monster
4614116,Dark Energy,Spell Card
29436665,Dark Eradicator Warlock,Effect Monster
674561,Dark Eruption,Spell Card
90928333,Dark Factory of Mass Production,Spell Card
9064354,Dark Factory of More Production,Trap Card
13722870,Dark Flare Knight,Fusion Monster
67904682,Dark Flattop,Synchro Monster
94820406,Dark Fusion,Spell Card
41114306,Dark Garnex the Cubic Beast,Effect Monster
70676581,Dark General Freed,Effect Monster
9159938,Dark Gray,Normal Monster
14536035,Dark Grepher,Effect Monster
75326861,Dark Highlander,Synchro Monster
53129443,Dark Hole,Spell Card
26914168,Dark Honest,Effect Monster
16964437,Dark Horizon,Trap Card
66214679,Dark Horus,Effect Monster
19357125,Dark Hunter,Effect Monster
5562461,Dark Illusion,Trap Card
74567889,Dark Infant @Ignister,Link Monster
90980792,Dark Jeroid,Effect Monster
53375573,Dark King of the Abyss,Normal Monster
85313220,Dark Lucius LV4,Effect Monster
12817939,Dark Lucius LV6,Effect Monster
58206034,Dark Lucius LV8,Effect Monster
2314238,Dark Magic Attack,Spell Card
99789342,Dark Magic Curtain,Spell Card
111280,Dark Magic Expanded,Spell Card
41735184,Dark Magic Inheritance,Spell Card
70168345,Dark Magic Twin Burst,Spell Card
82404868,Dark Magic Veil,Spell Card
47222536,Dark Magical Circle,Spell Card
46986414,Dark Magician,Normal Monster
38033121,Dark Magician Girl,Effect Monster
43892408,Dark Magician Girl the Dragon Knight,Fusion Monster
50725996,Dark Magician Knight,Effect Monster
40737112,Dark Magician of Chaos,Effect Monster
41721210,Dark Magician the Dragon Knight,Fusion Monster
41722932,Dark Mambele,Spell Card
97642679,Dark Master - Zorc,Ritual Effect Monster
74713516,Dark Mimic LV1,Flip Effect Monster
1102515,Dark Mimic LV3,Effect Monster
20522190,Dark Mirror Force,Trap Card
31829185,Dark Necrofear,Effect Monster
38107923,Dark Nephthys,Effect Monster
98502113,Dark Paladin,Fusion Monster
13193642,Dark Plant,Normal Monster
89558090,Dark Prisoner,Normal Monster
99261403,Dark Rabbit,Normal Monster
16195942,Dark Rebellion Xyz Dragon,XYZ Monster
45462639,Dark Red Enchanter,Effect Monster
9287078,Dark Renewal,Trap Card
1621413,Dark Requiem Xyz Dragon,XYZ Monster
97021916,Dark Resonator,Tuner Monster
85562745,Dark Room of Nightmare,Spell Card
90724272,Dark Rose Fairy,Effect Monster
53982768,Dark Ruler Ha Des,Effect Monster
54693926,Dark Ruler No More,Spell Card
76045757,Dark Sacrifice,Trap Card
92377303,Dark Sage,Effect Monster
16625614,Dark Sanctuary,Spell Card
69402394,Dark Scheme,Trap Card
61587183,Dark Scorpion - Chick the Yellow,Effect Monster
6967870,Dark Scorpion - Cliff the Trap Remover,Effect Monster
48768179,Dark Scorpion - Gorg the Strong,Effect Monster
74153887,Dark Scorpion - Meanae the Thorn,Effect Monster
40933924,Dark Scorpion Burglars,Effect Monster
20858318,Dark Scorpion Combination,Trap Card
40196604,Dark Shade,Normal Monster
11366199,Dark Simorgh,Effect Monster
41930553,Dark Smog,Trap Card
47233801,Dark Snake Syndrome,Spell Card
8198621,Dark Soul Token,Token
12930501,Dark Spell Regeneration,Trap Card
81759748,Dark Spider,Effect Monster
38167722,Dark Spirit Art - Greed,Trap Card
51993760,Dark Spirit of Banishment,Effect Monster
87988305,Dark Spirit of Malice,Effect Monster
93599951,Dark Spirit of the Silent,Trap Card
14386013,Dark Spirit's Mastery,Spell Card
32646477,Dark Strike Fighter,Synchro Monster
87917187,Dark Summoning Beast,Effect Monster
97383507,Dark Templar @Ignister,Link Monster
76614003,Dark Tinker,Tuner Monster
89494469,Dark Titan of Terror,Normal Monster
83269557,Dark Valkyria,Gemini Monster
50164989,Dark Verger,Effect Monster
65282484,Dark Voltanis,Effect Monster
35565537,Dark Witch,Normal Monster
10131855,Dark World Brainwashing,Trap Card
74117290,Dark World Dealings,Spell Card
61623148,Dark World Grimoire,Spell Card
93554166,Dark World Lightning,Spell Card
59784896,Dark Zebra,Effect Monster
88685329,Dark-Eye Nightmare,Effect Monster
38247752,Dark-Eyes Illusionist,Flip Effect Monster
45895206,Dark-Piercing Light,Spell Card
35798491,Darkbishop Archfiend,Effect Monster
39343610,Darkblaze Dragon,Effect Monster
50383626,,Darkest Diabolos,, Lord of the Lair,,Effect Monster
30127518,Darkfall,Trap Card
17881964,Darkfire Dragon,Fusion Monster
5388481,Darkfire Soldier #1,Normal Monster
78861134,Darkfire Soldier #2,Normal Monster
25460258,Darkflare Dragon,Effect Monster
29876529,Darklight,Trap Card
76202610,Darklon,Effect Monster
51728779,Darklord Amdusc,Effect Monster
85771019,Darklord Asmodeus,Effect Monster
14517422,Darklord Contact,Spell Card
58787301,Darklord Descent,Trap Card
55690251,Darklord Desire,Effect Monster
47664723,Darklord Edeh Arae,Effect Monster
87990236,Darklord Enchantment,Trap Card
52840267,Darklord Ixchel,Effect Monster
57579381,Darklord Marie,Effect Monster
25451652,Darklord Morningstar,Effect Monster
25339070,Darklord Nasten,Effect Monster
18168997,Darklord Nergal,Effect Monster
67316075,Darklord Nurse Reficule,Effect Monster
50501121,Darklord Rebellion,Trap Card
11260714,Darklord Superbia,Effect Monster
88234365,Darklord Tezcatlipoca,Effect Monster
92807548,Darklord Ukoback,Effect Monster
54527349,Darklord Uprising,Trap Card
